"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"David Cameron","Full transparency and new independent watchdog will give UK taxpayers value for money in aid","3 June 2010","https://www.gov.uk/government/speeches/full-transparency-and-new-independent-watchdog-will-give-uk-taxpayers-value-for-money-in-aid"
"David Cameron","A blueprint for a European growth agenda: the view from the UK","27 February 2012","https://www.gov.uk/government/speeches/a-blueprint-for-a-european-growth-agenda-the-view-from-the-uk"
"David Cameron","Shared Responsibility: The Future of UK/Colombia Relations","9 August 2010","https://www.gov.uk/government/speeches/shared-responsibility-the-future-of-uk-colombia-relations"
"David Cameron","United Kingdom: Stronger and Safer Together","16 January 2014","https://www.gov.uk/government/speeches/united-kingdom-stronger-and-safer-together"
"David Cameron","UK and India, partners in finance","10 October 2014","https://www.gov.uk/government/speeches/uk-and-india-partners-in-finance"
"David Cameron","Minister for Europe: how the UK and Cyprus can work together to make a brighter future","6 November 2013","https://www.gov.uk/government/speeches/minister-for-europe-how-the-uk-and-cyprus-can-work-together-to-make-a-brighter-future"
"David Cameron","2010/08/13 - The Need for Defence Reform","13 August 2010","https://www.gov.uk/government/speeches/2010-08-13-the-need-for-defence-reform"
"David Cameron","Davos 2016: Chancellor's speech at the CBI's British Business Leaders Lunch","22 January 2016","https://www.gov.uk/government/speeches/davos-2016-chancellors-speech-at-the-cbis-british-business-leaders-lunch"
"David Cameron","10th anniversary of Istanbul bombing","20 November 2013","https://www.gov.uk/government/speeches/10th-anniversary-of-istanbul-bombing"
"David Cameron","Massachusetts Innovation Economies Conference","26 March 2012","https://www.gov.uk/government/speeches/massachusetts-innovation-economies-conference"
"David Cameron","G8 Summit: US & EU trade statement","17 June 2013","https://www.gov.uk/government/speeches/g8-summit-us-eu-trade-statement"
"David Cameron","The UK in the Asian Century","15 July 2014","https://www.gov.uk/government/speeches/the-uk-in-the-asian-century"
"David Cameron","Empowering women in the clean energy revolution","6 September 2013","https://www.gov.uk/government/speeches/empowering-women-in-the-clean-energy-revolution"
"David Cameron","Chancellor on challenges facing UK economy in 2016","7 January 2016","https://www.gov.uk/government/speeches/chancellor-on-challenges-facing-uk-economy-in-2016"
"David Cameron","Foreign Secretary William Hague Washington meeting press conference","14 May 2010","https://www.gov.uk/government/speeches/foreign-secretary-william-hague-washington-meeting-press-conference"
"David Cameron","The UK in the Asian Century","15 July 2014","https://www.gov.uk/government/speeches/the-uk-in-the-asian-century"
"David Cameron","Minister for Europe speech at the Franco-British Council","17 July 2013","https://www.gov.uk/government/speeches/minister-for-europe-speech-at-the-franco-british-council"
"David Cameron","Office of Rail Regulation PR13 launch","18 July 2011","https://www.gov.uk/government/speeches/speech-at-office-of-rail-regulation-pr13-launch"
"David Cameron","Foreign Secretary William Hague Washington meeting press conference","14 May 2010","https://www.gov.uk/government/speeches/foreign-secretary-william-hague-washington-meeting-press-conference"
"David Cameron","Davos 2016: Chancellor's speech at the CBI's British Business Leaders Lunch","22 January 2016","https://www.gov.uk/government/speeches/davos-2016-chancellors-speech-at-the-cbis-british-business-leaders-lunch"
"David Cameron","Vince Cable's keynote speech on growth","3 June 2010","https://www.gov.uk/government/speeches/vince-cables-keynote-speech-on-growth"
"David Cameron","G8 PPSD opening remarks by British High Commissioner to Namibia","7 September 2013","https://www.gov.uk/government/speeches/g8-ppsd-opening-remarks-by-british-high-commissioner-to-namibia"
"David Cameron","Mansion House 2015: Speech by the Chancellor of the Exchequer","10 June 2015","https://www.gov.uk/government/speeches/mansion-house-2015-speech-by-the-chancellor-of-the-exchequer"
"David Cameron","'Climate friendly growth to unlock business potential'","6 March 2014","https://www.gov.uk/government/speeches/climate-friendly-growth-to-unlock-business-potential"
"David Cameron","Mark Lowcock: Prospects for Africa and the role of development assistance","5 December 2012","https://www.gov.uk/government/speeches/mark-lowcock-prospects-for-africa-and-the-role-of-development-assistance"
"David Cameron","UK and Italy: partners for European growth","22 June 2011","https://www.gov.uk/government/speeches/uk-and-italy-partners-for-european-growth"
"David Cameron","Myth-busting low carbon development","2 July 2013","https://www.gov.uk/government/speeches/myth-busting-low-carbon-development"
"David Cameron","The economics of sustainability","2 July 2013","https://www.gov.uk/government/speeches/the-economics-of-sustainability"
"David Cameron","'New opportunities are now opened up for deeper ties between the UK and India'","7 January 2015","https://www.gov.uk/government/speeches/new-opportunities-are-now-opened-up-for-deeper-ties-between-the-uk-and-india"
"David Cameron","Minister for Europe speech at the Franco-British Council","17 July 2013","https://www.gov.uk/government/speeches/minister-for-europe-speech-at-the-franco-british-council"
"David Cameron","Office of Rail Regulation PR13 launch","18 July 2011","https://www.gov.uk/government/speeches/speech-at-office-of-rail-regulation-pr13-launch"
"David Cameron","UK and Italy: partners for European growth","22 June 2011","https://www.gov.uk/government/speeches/uk-and-italy-partners-for-european-growth"
"David Cameron","Baroness Anelay Human Rights Day speech","10 December 2014","https://www.gov.uk/government/speeches/baroness-anelay-human-rights-day-speech"
"David Cameron","Counter Violent Extremism – “Communities beat terrorism”","16 January 2014","https://www.gov.uk/government/speeches/counter-violent-extremism-communities-beat-terrorism"
"David Cameron","NATO & the Changing Face of Transatlantic Security","21 July 2014","https://www.gov.uk/government/speeches/nato-the-changing-face-of-transatlantic-security"
"David Cameron","Speech to BIPA by Theresa Villiers, Secretary of State for Northern Ireland","22 October 2012","https://www.gov.uk/government/speeches/speech-to-bipa-by-theresa-villiers-secretary-of-state-for-northern-ireland"
"David Cameron","Andrew Mitchell speech to UN Economic and Social Council","28 June 2010","https://www.gov.uk/government/speeches/andrew-mitchell-speech-to-un-economic-and-social-council"
"David Cameron","Andrew Mitchell delivers first overseas speech in Washington","26 June 2010","https://www.gov.uk/government/speeches/andrew-mitchell-delivers-first-overseas-speech-in-washington"
"David Cameron","Return to Pune: Britain, the states, and India","24 April 2013","https://www.gov.uk/government/speeches/return-to-pune-britain-the-states-and-india"
"David Cameron","Deputy Prime Minister’s speech to TheCityUK annual dinner","24 October 2012","https://www.gov.uk/government/speeches/deputy-prime-ministers-speech-to-thecityuk-annual-dinner"
"David Cameron","Counter Violent Extremism – “Communities beat terrorism”","16 January 2014","https://www.gov.uk/government/speeches/counter-violent-extremism-communities-beat-terrorism"
"David Cameron","Secretary of State addresses QUB Literific Society","19 December 2013","https://www.gov.uk/government/speeches/secretary-of-state-addresses-qub-literific-society"
"David Cameron","Chancellor's speech in India: 'Good days are coming'","7 July 2014","https://www.gov.uk/government/speeches/chancellors-speech-in-india-good-days-are-coming"
"David Cameron","UK and Italy: partners for European growth","22 June 2011","https://www.gov.uk/government/speeches/uk-and-italy-partners-for-european-growth"
"David Cameron","Integration in action","23 April 2012","https://www.gov.uk/government/speeches/integration-in-action"
"David Cameron","Baroness Anelay Human Rights Day speech","10 December 2014","https://www.gov.uk/government/speeches/baroness-anelay-human-rights-day-speech"
"David Cameron","Counter Violent Extremism – “Communities beat terrorism”","16 January 2014","https://www.gov.uk/government/speeches/counter-violent-extremism-communities-beat-terrorism"
"David Cameron","Sajid Javid's speech at the CyFy 2014 Conference, India","16 October 2014","https://www.gov.uk/government/speeches/sajid-javids-speech-at-the-cyfy-2014-conference-india"
"David Cameron","UK-India: Partners in healthcare","26 April 2014","https://www.gov.uk/government/speeches/uk-india-partners-in-healthcare"
"David Cameron","Integration in action","23 April 2012","https://www.gov.uk/government/speeches/integration-in-action"
"David Cameron","Transcript of press conference in London","25 July 2011","https://www.gov.uk/government/speeches/transcript-of-press-conference-in-london"
"David Cameron","Tell MAMA (Measuring Anti-Muslim Attacks) speech","24 January 2013","https://www.gov.uk/government/speeches/tell-mama-measuring-anti-muslim-attacks-speech"
"David Cameron","Transcript: PM and Karzai press conference 20 July 2012","20 July 2012","https://www.gov.uk/government/speeches/transcript-pm-and-karzai-press-conference-20-july-2012"
"David Cameron","Women in Business","23 May 2013","https://www.gov.uk/government/speeches/women-in-business"
"David Cameron","Hugo Swire's speech at the British Council in Rangoon","30 January 2014","https://www.gov.uk/government/speeches/hugo-swires-speech-at-the-british-council-in-rangoon"
"David Cameron","The UK’s Partnership with Africa","19 November 2013","https://www.gov.uk/government/speeches/the-uks-partnership-with-africa"
"David Cameron","Integration in action","23 April 2012","https://www.gov.uk/government/speeches/integration-in-action"
"David Cameron","Opportunity for increased cooperation with Nigeria","30 July 2012","https://www.gov.uk/government/speeches/opportunity-for-increased-cooperation-with-nigeria"
"David Cameron","Innovation and Intellectual Property","4 September 2014","https://www.gov.uk/government/speeches/innovation-intellectual-property"
"David Cameron","Transcript: PM and Karzai press conference 20 July 2012","20 July 2012","https://www.gov.uk/government/speeches/transcript-pm-and-karzai-press-conference-20-july-2012"
"David Cameron","Local Government Association conference: 8 July 2010","8 July 2010","https://www.gov.uk/government/speeches/local-government-association-conference-8-july-2010"
