"Speaker Name","Title","Date of Speech Delivered","URL to Speech"
"Theresa May","""Multilateral cooperation must continue to effectively counter terrorism and violent extremism.""","28 September 2017","https://www.gov.uk/government/speeches/multilateral-cooperation-must-continue-to-effectively-counter-terrorism-and-violent-extremism"
"Theresa May","Post-conflict reconciliation in Kosovo","13 November 2018","https://www.gov.uk/government/speeches/post-conflict-reconciliation-in-kosovo"
"Theresa May","First Sea Lord’s Gallipoli Memorial Lecture 2017","23 November 2017","https://www.gov.uk/government/speeches/gallipoli-memorial-lecture-2017"
"Theresa May","Baroness Anelay opens conference on freedom of religion and belief","19 October 2016","https://www.gov.uk/government/speeches/baroness-anelay-opens-conference-on-freedom-of-religion-and-belief"
"Theresa May","Economic Secretary speech: Green Finance Summit","17 July 2018","https://www.gov.uk/government/speeches/economic-secretary-speech-green-finance-summit"
"Theresa May","Regulation and competition enforcement – a combined approach","7 September 2018","https://www.gov.uk/government/speeches/fordham-competition-law-institute-annual-conference-2018-keynote-speech"
"Theresa May","Skidmore: an effective democracy that works for everyone","6 February 2017","https://www.gov.uk/government/speeches/skidmore-an-effective-democracy-that-works-for-everyone"
"Theresa May","Baroness Anelay opens conference on freedom of religion and belief","19 October 2016","https://www.gov.uk/government/speeches/baroness-anelay-opens-conference-on-freedom-of-religion-and-belief"
"Theresa May","Chief Medical Officer on the Amesbury nerve agent incident","4 July 2018","https://www.gov.uk/government/speeches/chief-medical-officer-on-the-amesbury-nerve-agent-incident"
"Theresa May","HS2 Phase One: government response to the Lords Select Committee report","17 January 2017","https://www.gov.uk/government/speeches/hs2-phase-one-government-response-to-the-lords-select-committee-report"
"Theresa May","62nd Executive Council meeting of the OPCW","14 January 2019","https://www.gov.uk/government/speeches/62nd-executive-council-meeting-of-the-opcw"
"Theresa May","Home Secretary statement on the incident in Salisbury","8 March 2018","https://www.gov.uk/government/speeches/home-secretary-statement-on-the-incident-in-salisbury"
"Theresa May","Regulation and competition enforcement – a combined approach","7 September 2018","https://www.gov.uk/government/speeches/fordham-competition-law-institute-annual-conference-2018-keynote-speech"
"Theresa May","The Gulbenkian Inquiry into the Civic Role of Arts organisations","8 December 2016","https://www.gov.uk/government/speeches/the-gulbenkian-inquiry-into-the-civic-role-of-arts-organisations"
"Theresa May","First Sea Lord’s Gallipoli Memorial Lecture 2017","23 November 2017","https://www.gov.uk/government/speeches/gallipoli-memorial-lecture-2017"
"Theresa May","Questions to UN Peacekeeping Heads of Military Components","18 June 2019","https://www.gov.uk/government/speeches/questions-to-un-peacekeeping-heads-of-military-components"
"Theresa May","HS2 Phase One: government response to the Lords Select Committee report","17 January 2017","https://www.gov.uk/government/speeches/hs2-phase-one-government-response-to-the-lords-select-committee-report"
"Theresa May","Call for Security Council members to vote in favour of resolution on Yemen","26 February 2018","https://www.gov.uk/government/speeches/call-for-security-council-members-to-vote-in-favour-of-resolution-on-yemen"
"Theresa May","TISA Conference: Economic Secretary speech","20 November 2018","https://www.gov.uk/government/speeches/tisa-conference-economic-secretary-speech"
"Theresa May","62nd Executive Council meeting of the OPCW","14 January 2019","https://www.gov.uk/government/speeches/62nd-executive-council-meeting-of-the-opcw"
"Theresa May","Reflections on a year","20 April 2017","https://www.gov.uk/government/speeches/reflections-on-a-year"
"Theresa May","HS2 Phase One: government response to the Lords Select Committee report","17 January 2017","https://www.gov.uk/government/speeches/hs2-phase-one-government-response-to-the-lords-select-committee-report"
"Theresa May","Call for Security Council members to vote in favour of resolution on Yemen","26 February 2018","https://www.gov.uk/government/speeches/call-for-security-council-members-to-vote-in-favour-of-resolution-on-yemen"
"Theresa May","TISA Conference: Economic Secretary speech","20 November 2018","https://www.gov.uk/government/speeches/tisa-conference-economic-secretary-speech"
"Theresa May","Reflections on a year","20 April 2017","https://www.gov.uk/government/speeches/reflections-on-a-year"
"Theresa May","Syria: a situation that is accelerating and it's exponential","18 June 2019","https://www.gov.uk/government/speeches/syria-a-situation-that-is-accelerating-and-its-exponential"
"Theresa May","Written ministerial statement on English language requirement: July 2016","21 July 2016","https://www.gov.uk/government/speeches/written-ministerial-statement-on-english-language-requirement-july-2016"
"Theresa May","Ukraine Reform Conference: Foreign Secretary's opening speech","6 July 2017","https://www.gov.uk/government/speeches/ukraine-reform-conference-foreign-secretarys-opening-speech"
"Theresa May","Preventing the targeting of civilians in Syria","28 May 2019","https://www.gov.uk/government/speeches/preventing-the-targeting-of-civilians-in-syria"
"Theresa May","Britain is open for business: a commitment to open trade","1 March 2017","https://www.gov.uk/government/speeches/britain-is-open-for-business-a-commitment-to-open-trade"
"Theresa May","Commitment to Global Peacekeeping","29 March 2019","https://www.gov.uk/government/speeches/commitment-to-global-peacekeeping"
"Theresa May","Secretary of State's Oral Statement on the NI Budget Bill","13 November 2017","https://www.gov.uk/government/speeches/secretary-of-states-oral-statement-on-the-ni-budget-bill"
"Theresa May","D-Day 75 Commemoration - British High Commissioner to Australia Vicki Treadell's speech","6 June 2019","https://www.gov.uk/government/speeches/d-day-75-commemoration-british-high-commissioner-to-australia-vicki-treadells-speech"
"Theresa May","Written ministerial statement on English language requirement: July 2016","21 July 2016","https://www.gov.uk/government/speeches/written-ministerial-statement-on-english-language-requirement-july-2016"
"Theresa May","The Gulbenkian Inquiry into the Civic Role of Arts organisations","8 December 2016","https://www.gov.uk/government/speeches/the-gulbenkian-inquiry-into-the-civic-role-of-arts-organisations"
"Theresa May","We urge Iran to continue to implement its commitments under the JCPOA","26 June 2019","https://www.gov.uk/government/speeches/we-urge-iran-to-continue-to-implement-its-commitments-under-the-jcpoa"
"Theresa May","HMA Catherine Arnold’s New Year Greeting Speech","1 January 2017","https://www.gov.uk/government/speeches/hma-catherine-arnolds-new-year-greeting-speech"
"Theresa May","Media freedom and journalists under threat: Foreign Secretary's speech","10 July 2019","https://www.gov.uk/government/speeches/media-freedom-and-journalists-under-threat-foreign-secretarys-speech"
"Theresa May","Pahayag forum on media freedom and responsibility: Ambassador's speech","29 April 2019","https://www.gov.uk/government/speeches/pahayag-forum-on-media-freedom-and-responsibility-ambassadors-speech"
"Theresa May","British High Commissioner's speech at the launch of UK-Ghana Chamber of Commerce","2 September 2016","https://www.gov.uk/government/speeches/launch-of-uk-ghana-chamber-of-commerce"
"Theresa May","Andrea Coscelli: our work in the regulated sectors","18 October 2016","https://www.gov.uk/government/speeches/andrea-coscelli-our-work-in-the-regulated-sectors"
"Theresa May","Yemen: Escalation not in long-term interest of any of the parties","17 June 2019","https://www.gov.uk/government/speeches/escalation-is-not-in-the-long-term-interest-of-any-of-the-parties"
"Theresa May","Syria: a situation that is accelerating and it's exponential","18 June 2019","https://www.gov.uk/government/speeches/syria-a-situation-that-is-accelerating-and-its-exponential"
"Theresa May","""The UK has consistently welcomed the creation of a G5 Sahel joint force""","15 August 2017","https://www.gov.uk/government/speeches/the-uk-has-consistently-welcomed-the-creation-of-a-g5-sahel-joint-force"
"Theresa May","Speech by H.E. Vicki Treadell at British-Malaysia Chamber of Commerce Business Excellence Awards","12 July 2018","https://www.gov.uk/government/speeches/british-malaysia-chamber-of-commerce-business-excellence-awards-speech-by-he-vicki-treadell"
"Theresa May","British High Commissioner's congratulatory message for Ghana at 60","6 March 2017","https://www.gov.uk/government/speeches/british-high-commissioners-congratulatory-message-for-ghana-at-60"
"Theresa May","Ukraine Reform Conference: Foreign Secretary's opening speech","6 July 2017","https://www.gov.uk/government/speeches/ukraine-reform-conference-foreign-secretarys-opening-speech"
"Theresa May","RIBA Stirling Prize","10 October 2018","https://www.gov.uk/government/speeches/riba-stirling-prize"
"Theresa May","Justice update","28 March 2017","https://www.gov.uk/government/speeches/justice-update--2"
"Theresa May","""The UK has consistently welcomed the creation of a G5 Sahel joint force""","15 August 2017","https://www.gov.uk/government/speeches/the-uk-has-consistently-welcomed-the-creation-of-a-g5-sahel-joint-force"
"Theresa May","Britain and Germany: an alliance of values","20 February 2019","https://www.gov.uk/government/speeches/britain-and-germany-an-alliance-of-values"
"Theresa May","RIBA Stirling Prize","10 October 2018","https://www.gov.uk/government/speeches/riba-stirling-prize"
"Theresa May","""The UK has consistently welcomed the creation of a G5 Sahel joint force""","15 August 2017","https://www.gov.uk/government/speeches/the-uk-has-consistently-welcomed-the-creation-of-a-g5-sahel-joint-force"
"Theresa May","Safeguarding unaccompanied asylum-seeking and refugee children","1 November 2016","https://www.gov.uk/government/speeches/safeguarding-unaccompanied-asylum-seeking-and-refugee-children"
"Theresa May","British High Commissioner's speech at the launch of UK-Ghana Chamber of Commerce","2 September 2016","https://www.gov.uk/government/speeches/launch-of-uk-ghana-chamber-of-commerce"
"Theresa May","RIBA Stirling Prize","10 October 2018","https://www.gov.uk/government/speeches/riba-stirling-prize"
"Theresa May","We fully endorse the Secretary-General’s vision for an inclusive approach to conflict prevention, peace and development","10 January 2016","https://www.gov.uk/government/speeches/we-fully-endorse-the-secretary-generals-vision-for-an-inclusive-approach-to-conflict-prevention-peace-and-development"
"Theresa May","""The UK has consistently welcomed the creation of a G5 Sahel joint force""","15 August 2017","https://www.gov.uk/government/speeches/the-uk-has-consistently-welcomed-the-creation-of-a-g5-sahel-joint-force"
"Theresa May","David Currie on markets and the role of the CMA in Wales","19 October 2016","https://www.gov.uk/government/speeches/david-currie-on-markets-and-the-role-of-the-cma-in-wales"
